,id,name,est_diameter_min,relative_velocity,miss_distance,absolute_magnitude,orbitating_body,potentially_hazardous,est_diameter_max
179,1000179,Asteroid-179,0.3524271509235232,79334.93920603268,23000222.412802104,19.78225984309507,Earth,True,0.464596960719419
180,1000180,Asteroid-180,0.8592552141151437,49270.04812102603,30262508.702492557,23.902446237327773,Earth,True,1.120292651538453
181,1000181,Asteroid-181,0.2925490678890668,35833.43457380893,50470793.97425632,18.15176663910322,Earth,False,0.3630973387212202
182,1000182,Asteroid-182,2.3124871095136212,9812.456411551802,51196157.5252069,16.744975906998917,Earth,True,2.812838924865035
183,1000183,Asteroid-183,2.194574989918643,49072.22817990495,23711433.655243866,29.55175329627648,Earth,False,2.6615541533833493
184,1000184,Asteroid-184,0.6522746530107375,99708.60462703604,10077423.317833489,15.329727222144344,Earth,False,0.8427484003900589
185,1000185,Asteroid-185,1.653360274625106,141054.19867503,47466479.609266594,27.040461080040323,Earth,True,2.0641183012585107
186,1000186,Asteroid-186,2.0448832785010276,131324.64992814255,9711607.077938462,26.82052724362533,Earth,True,2.7702845068954383
187,1000187,Asteroid-187,1.3924500208826613,116079.39259761888,43429088.866376825,19.45821170767644,Earth,False,1.8970886618734781
188,1000188,Asteroid-188,1.3288299401064563,119324.8647717283,52037317.39141754,17.0343992401097,Earth,False,1.529706655184383
189,1000189,Asteroid-189,0.6122122043421248,101422.81100401931,52575801.079944424,17.18442970058135,Earth,False,0.698454596011853
190,1000190,Asteroid-190,0.24182589183668907,42741.59434707044,56535061.0884038,25.461474258557885,Earth,False,0.31174266086635705
191,1000191,Asteroid-191,2.2440672373037835,136543.27945234533,65477170.67526828,24.642098866292606,Earth,False,2.6712652107118275
192,1000192,Asteroid-192,2.2520409623366926,102256.18522634593,37546928.49816266,26.7411851137708,Earth,False,2.489791664378073
193,1000193,Asteroid-193,1.5864226286104373,86263.89149216379,54795664.29576488,29.06221758598657,Earth,False,2.1679937432993337
194,1000194,Asteroid-194,0.8541841797112648,21093.473035954754,46476037.87890117,25.37891044899888,Earth,False,0.997747111405594
195,1000195,Asteroid-195,0.8795318407855257,69823.05385193168,14079331.490846423,17.33777304827165,Earth,False,1.2126846015191561
196,1000196,Asteroid-196,1.8176296403868961,71751.94932427931,2024154.4007186717,18.65163925148116,Earth,True,2.3906016413108886
197,1000197,Asteroid-197,2.243804547281917,130361.72338078715,21412149.78720234,27.632905963096718,Earth,False,2.9815586126092524
198,1000198,Asteroid-198,2.218845196420142,84263.99192722933,33283224.604687694,18.13959113751313,Earth,False,2.5748332777234375
199,1000199,Asteroid-199,1.9518901091854837,60158.079600709396,46321235.237706356,16.08783475431722,Earth,True,2.284215655000382
200,1000200,Asteroid-200,1.6086587989241767,146636.0476340456,63761953.85469008,25.549200810633756,Earth,False,2.021087266451952
201,1000201,Asteroid-201,0.21950851283767162,21054.486032315774,14798804.181291806,21.03789533235213,Earth,False,0.2527925789358649
202,1000202,Asteroid-202,0.41245549809558835,66269.52210523197,9503679.263395933,28.800600788188554,Earth,False,0.4914941421870748
203,1000203,Asteroid-203,2.247399929432427,11093.577899853768,72264648.06582713,24.753826066404923,Earth,False,2.6888763474521906
204,1000204,Asteroid-204,1.5200083585523791,112286.0975112049,8192537.497292893,16.356284666874913,Earth,True,1.7448008442534253
205,1000205,Asteroid-205,0.03290065852540783,138121.10006887684,35938981.15102847,29.217848508804913,Earth,False,0.038215919478991556
206,1000206,Asteroid-206,0.26266414173642,45605.41278482097,43958723.28661831,18.878358954603687,Earth,True,0.3510678437487935
207,1000207,Asteroid-207,1.662119405079059,129459.54313587253,40648944.12596712,20.058187356094287,Earth,True,1.9117011878745023
208,1000208,Asteroid-208,0.022603343777084534,47371.643416975174,6543808.561767446,21.033906205253132,Earth,False,0.025056647818047204
209,1000209,Asteroid-209,0.4104120480295717,137061.6734383677,4371315.85887109,15.768364446064698,Earth,False,0.5289417081150918
210,1000210,Asteroid-210,1.3763471355227996,114324.47602153367,8000708.716831571,22.447731333459075,Earth,False,1.916969320283401
211,1000211,Asteroid-211,1.7328190422548064,121711.4826420086,43960517.52205867,16.849777366129384,Earth,False,2.0782810279913266
212,1000212,Asteroid-212,1.6333835361614755,7610.950562065902,40871432.08381065,21.014554900325276,Earth,True,1.8548649713993495
213,1000213,Asteroid-213,0.568430580556794,144607.50177573378,17607185.323552143,20.260646819881266,Earth,False,0.722541318162744
214,1000214,Asteroid-214,1.7833262611553644,110367.29385019687,47869283.224234805,26.59260125139755,Earth,False,2.4465564672375866
215,1000215,Asteroid-215,0.6007502278670322,49188.908830989334,61523055.90396814,27.047557674490967,Earth,False,0.8021328385218723
216,1000216,Asteroid-216,0.8202452484165768,125262.2264045328,3214264.092509873,17.30119323583632,Earth,False,1.0554544781970692
217,1000217,Asteroid-217,1.8687635987438802,45820.57377016484,37409932.77174838,20.498267810688393,Earth,False,2.232269792340685
218,1000218,Asteroid-218,1.6275859186275647,131549.30673708854,51729349.866491504,20.600297415477478,Earth,False,2.0549314723726733
219,1000219,Asteroid-219,2.124566292130503,21324.156609730868,18998163.337519564,17.271156659041274,Earth,False,2.3951796355932986
220,1000220,Asteroid-220,1.647456101827855,107034.46673181538,23152040.806456868,26.976802575767856,Earth,False,2.147761546622428
221,1000221,Asteroid-221,1.4250884223053244,83401.27911351199,46061478.93390485,25.60842492503135,Earth,False,1.8775950470130744
222,1000222,Asteroid-222,0.2432501718919503,18997.498178338916,67355353.4789359,17.85572679445552,Earth,True,0.337998421527347
223,1000223,Asteroid-223,0.9256123496179895,40074.605097531654,60763339.08068716,20.500828628906987,Earth,False,1.090481687898492
224,1000224,Asteroid-224,0.6703538955274965,6798.585260210644,43776453.410558805,16.587075372847714,Earth,False,0.7411009848011396
